threshold,precision,recall,f1,f0_5
0.004548537137876574,0.5636965596660429,0.9994895354772844,0.7208467556373678,0.6175487289472025
0.0045582025796921995,0.5637777137921106,0.9994895354772844,0.7209131075110456,0.6176266481609993
0.004595773094852388,0.5638588912886969,0.9994895354772844,0.720979471600847,0.6177045870401918
0.004623379405456277,0.5639400921658986,0.9994895354772844,0.7210458479101455,0.6177825455922256
0.004630074683947408,0.5640213164338183,0.9994895354772844,0.7211122364423166,0.6178605238245503
0.004643646653773139,0.5641025641025641,0.9994895354772844,0.7211786372007367,0.617938521744619
0.004644905319785322,0.5641838351822503,0.9994895354772844,0.7212450501887834,0.6180165393598888
0.004719393263019528,0.5642651296829971,0.9994895354772844,0.7213114754098361,0.6180945766778205
0.004732466933356727,0.5643464476149301,0.9994895354772844,0.7213779128672747,0.6181726337058786
0.004734818560045402,0.564427788988181,0.9994895354772844,0.7214443625644805,0.6182507104515315
0.0047504755831735464,0.5645091538128875,0.9994895354772844,0.7215108245048365,0.6183288069222511
0.004756878160843844,0.5645905420991926,0.9994895354772844,0.7215772986917266,0.6184069231255132
0.004761709280534814,0.5646719538572459,0.9994895354772844,0.721643785128536,0.6184850590687977
0.004809944181761342,0.5647533890972022,0.9994895354772844,0.721710283818651,0.6185632147595881
0.004834768649043282,0.5648348478292226,0.9994895354772844,0.7217767947654593,0.6186413902053713
0.004874202659112855,0.5649163300634737,0.9994895354772844,0.7218433179723504,0.6187195854136384
0.004881989151316009,0.5649978358101284,0.9994895354772844,0.7219098534427136,0.6187978003918843
0.0048822167759171135,0.5650793650793651,0.9994895354772844,0.7219764011799411,0.6188760351476073
0.004923786300138685,0.5651609178813681,0.9994895354772844,0.7220429611874252,0.61895428968831
0.004935569828717282,0.5653240941244406,0.9994895354772844,0.7221761180267404,0.6191108581546829
0.004945098818467957,0.5654057175859082,0.9994895354772844,0.7222427148653633,0.6191891720953766
0.0049531794396249435,0.5655690352397458,0.9994895354772844,0.7223759453975281,0.6193458594293668
0.004960622136343915,0.5656507294525495,0.9994895354772844,0.7224425790978691,0.6194242328377096
0.0049721859045947486,0.5657324472695753,0.9994895354772844,0.7225092250922509,0.619502626083655
0.004981283546281542,0.5658141887010547,0.9994895354772844,0.722575883384076,0.6195810391747358
0.005001111468070277,0.5658959537572255,0.9994895354772844,0.7226425539767485,0.6196594721184885
0.005029215559545092,0.5659777424483307,0.9994895354772844,0.7227092368736735,0.6197379249224536
0.005031724897516385,0.5660595547846198,0.9994895354772844,0.7227759320782576,0.6198163975941752
0.0050411354190887285,0.5661413907763482,0.9994895354772844,0.7228426395939086,0.6198948901412018
0.005048185896838714,0.5663051337671728,0.9994895354772844,0.7229760915720485,0.62005193489138
0.005059833268532687,0.5663870407868093,0.9994895354772844,0.7230428360413589,0.6201304871096471
0.005062206584852488,0.5665509259259259,0.9994895354772844,0.7231763619575253,0.6202876512703542
0.005073189654144327,0.5667149059334298,0.9994895354772844,0.7233099371998521,0.6204448951137588
0.005076720770545364,0.5668789808917197,0.9994895354772844,0.7234435617956769,0.6206022187004754
0.005096164140537167,0.5669610540031852,0.9994895354772844,0.7235103926096998,0.6206809104165346
0.005098528688441726,0.5670431508832899,0.9994895354772844,0.7235772357723578,0.6207596220911801
0.0051010693078666096,0.5671252715423606,0.9994895354772844,0.7236440912870739,0.6208383537320058
0.005107784945336421,0.5670625724217845,0.9992343032159265,0.7235261504343005,0.6207585463309444
0.005130668571375865,0.5671447196870926,0.9992343032159265,0.7235930135846965,0.6208372978116079
0.005135264743446217,0.5672268907563025,0.9992343032159265,0.7236598890942698,0.620916069276153
0.005168541588980355,0.5673090856397623,0.9992343032159265,0.723726776966448,0.620994860732187
