threshold,precision,recall,f1,f0_5
0.0005905044,0.500702875399361,1.0,0.6672911521757643,0.556249645067863
0.0005910148,0.5007668711656442,1.0,0.6673479816044968,0.5563128301243824
0.0005961825,0.5008308832928544,1.0,0.6674048207137382,0.5563760295370633
0.0005969071,0.5008949117872666,1.0,0.6674616695059624,0.5564392433107993
0.00059886056,0.5009589566551592,1.0,0.6675185279836442,0.5565024714504858
0.0005990341,0.5010230179028133,1.0,0.6675753961492588,0.5565657139610206
0.0006023168,0.5010870955365136,1.0,0.6676322740052825,0.5566289708473036
0.0006031339,0.501151189562548,1.0,0.6676891615541922,0.5566922421142371
0.00060453016,0.5012794268167861,1.0,0.6678029657405828,0.5568188278096754
0.00060605287,0.5013435700575816,1.0,0.6678598823830223,0.5568821422479958
0.0006080081,0.5014077297158945,1.0,0.6679168087282645,0.556945471086598
0.0006083139,0.5014719057980289,1.0,0.6679737447787912,0.5570088143303952
0.00060865463,0.5015360983102919,1.0,0.6680306905370844,0.557072171984303
0.000608681,0.5016003072589937,1.0,0.6680876460056271,0.5571355440532393
0.0006092045,0.5016645326504482,1.0,0.6681446111869033,0.5571989305421242
0.0006096294,0.501728774490972,1.0,0.6682015860833973,0.5572623314558799
0.0006100066,0.5017930327868853,1.0,0.6682585706975951,0.557325746799431
0.00061026827,0.5018573075445113,1.0,0.6683155650319829,0.5573891765777045
0.0006103267,0.5019215987701768,1.0,0.6683725690890482,0.5574526207956292
0.00061459583,0.5019859064702114,1.0,0.6684295828712787,0.5575160794581364
0.0006158348,0.5020502306509482,1.0,0.6684866063811636,0.55757955257016
0.0006187016,0.5021145713187236,1.0,0.6685436396211928,0.5576430401366353
0.00061882753,0.502178928479877,1.0,0.6686006825938567,0.5577065421625007
0.00061907916,0.5022433021407512,1.0,0.668657735301647,0.5577700586526962
0.0006204782,0.5023076923076923,1.0,0.6687147977470559,0.5578335896121647
0.0006215664,0.5023720989870496,1.0,0.6687718699325766,0.5578971350458506
0.00062255113,0.5024365221851756,1.0,0.6688289518607032,0.5579606949587012
0.0006232124,0.5025009619084263,1.0,0.6688860435339309,0.5580242693556656
0.0006242106,0.5025654181631606,1.0,0.6689431449547549,0.5580878582416956
0.00062490255,0.5026298909557408,1.0,0.6690002561256723,0.5581514616217448
0.00062578224,0.5026943802925328,1.0,0.6690573770491803,0.5582150795007694
0.00062732823,0.502758886179905,1.0,0.6691145077277774,0.5582787118837276
0.000628456,0.50282340862423,1.0,0.6691716481639625,0.55834235877558
0.00062962866,0.5028879476318829,1.0,0.6692287983602356,0.5584060201812896
0.0006298798,0.5029525032092427,1.0,0.6692859583190981,0.5584696961058214
0.000631143,0.503017075362691,1.0,0.6693431280430512,0.5585333865541428
0.0006313963,0.5030816640986132,1.0,0.6694003075345976,0.5585970915312233
0.00063325634,0.5032108913434369,1.0,0.6695146958304852,0.5587245450915521
0.00063360354,0.5032755298651252,1.0,0.669571904639836,0.558788293684751
0.0006340493,0.5033401849948612,1.0,0.6696291232267988,0.5588520568266104
0.0006344722,0.5034048567390467,1.0,0.6696863515938809,0.5589158345221112
0.0006348015,0.5034695451040864,1.0,0.6697435897435898,0.5589796267762369
0.00063878583,0.5035342500963886,1.0,0.669800837678434,0.559043433593973
0.00063925266,0.5036637099884304,1.0,0.6699153629135676,0.5591710909402294
0.0006411252,0.5037932364665038,1.0,0.6700299273193673,0.5592988066008108
0.0006411518,0.503858024691358,1.0,0.6700872242175474,0.5593626863114614
0.0006422814,0.5039228295819935,1.0,0.6701445309159326,0.5594265806156833
0.00064257986,0.5040524893863373,1.0,0.6702591737233768,0.55955441302485
0.0006431984,0.5041173443129182,1.0,0.670316509837468,0.5596183511398046
0.0006458351,0.5041822159310256,1.0,0.6703738557618274,0.5596823038683504
0.0006504386,0.5042471042471043,1.0,0.6704312114989733,0.559746271215498
0.0006510795,0.504312009267602,1.0,0.6704885770514247,0.5598102531862604
0.00065241783,0.5043769309989702,1.0,0.6705459524217012,0.559874249785653
0.00065325404,0.5045068246201391,1.0,0.6706607326258132,0.5600022868904008
0.00065333495,0.5047017905448924,1.0,0.6708329766287132,0.5601944523877609
0.00065409637,0.5047668126771451,1.0,0.6708904109589041,0.5602585368643825
0.00065467355,0.5048318515655199,1.0,0.6709478551245825,0.5603226360048051
0.00065525685,0.5048969072164948,1.0,0.6710053091282754,0.5603867498140627
0.00065549207,0.5049619796365511,1.0,0.67106277297251,0.5604508782971906
0.0006566901,0.5050270688321732,1.0,0.671120246659815,0.5605150214592274
0.00065772294,0.5050921748098491,1.0,0.6711777301927194,0.5605791793052137
0.00065868115,0.5051572975760701,1.0,0.6712352235737536,0.5606433518401923
0.00065876555,0.5052224371373307,1.0,0.6712927268054485,0.5607075390692082
0.00065887574,0.505287593500129,1.0,0.6713502398903358,0.5607717409973092
0.0006596426,0.5053527666709661,1.0,0.6714077628309485,0.5608359576295447
0.0006601309,0.5054179566563467,1.0,0.67146529562982,0.5609001889709672
0.000660287,0.5055483870967742,1.0,0.6715803908124786,0.5610286958015923
0.00066103594,0.5056788848735158,1.0,0.6716955254585976,0.5611572615296477
0.00066129555,0.5057441590293017,1.0,0.6717531075867982,0.5612215664928666
0.0006613813,0.5058094500387297,1.0,0.6718106995884774,0.5612858861956335
0.00066147296,0.5058747579083279,1.0,0.671868301466175,0.5613502206430169
0.0006615174,0.5059400826446281,1.0,0.6719259132224318,0.5614145698400871
0.00066189264,0.5060054242541651,1.0,0.671983534859789,0.5614789337919175
0.0006636752,0.5060707827434772,1.0,0.672041166380789,0.5615433125035831
0.0006649804,0.5061361581191061,1.0,0.672098807787975,0.5616077059801616
0.00066512584,0.506201550387597,1.0,0.672156459083891,0.5616721142267332
0.00066604535,0.5062669595554982,1.0,0.6722141202710817,0.5617365372483799
0.0006667751,0.5063978286157426,1.0,0.6723294723294724,0.5618654276372397
0.0006680478,0.5064632885211996,1.0,0.6723871632057663,0.5619298950146291
0.0006680625,0.5065287653522947,1.0,0.6724448639835235,0.5619943771874462
0.0006704607,0.5065942591155935,1.0,0.6725025746652935,0.562058874160785
0.00067132997,0.5066597698176646,1.0,0.6725602952536263,0.5621233859397418
0.00067187083,0.5067252974650802,1.0,0.672618025751073,0.5621879125294152
0.0006721773,0.5067908420644159,1.0,0.6726757661601853,0.5622524539349061
0.0006740777,0.5068564036222509,1.0,0.6727335164835164,0.5623170101613181
0.0006745353,0.5069219821451676,1.0,0.6727912767236198,0.5623815812137568
0.0006749259,0.5069875776397516,1.0,0.6728490468830499,0.5624461670973299
0.00067597814,0.5071188195702822,1.0,0.6729646169701134,0.562575383378324
0.0006765089,0.5071844660194175,1.0,0.6730224169028601,0.5626400137859727
0.0006770558,0.5072501294665976,1.0,0.6730802267651607,0.5627046590452117
0.00067751214,0.5073158099184255,1.0,0.673138046559574,0.5627693191611606
0.00067756674,0.5073815073815073,1.0,0.6731958762886597,0.5628339941389415
0.0006779989,0.5074472218624531,1.0,0.673253715954979,0.562898683983679
0.00068178354,0.5075129533678756,1.0,0.673311565561093,0.5629633887005
0.0006818219,0.5075787019043918,1.0,0.6733694251095643,0.5630281082945336
0.0006820637,0.5076444674786214,1.0,0.6734272946029563,0.5630928427709111
0.0006850904,0.5077102500971881,1.0,0.6734851740438332,0.563157592134767
0.00068624725,0.5077760497667185,1.0,0.6735430634347602,0.5632223563912369
0.00068747695,0.5079077002851957,1.0,0.6736588720770289,0.5633519296025766
0.00068896415,0.5079735511474135,1.0,0.6737167913335054,0.5634167385677309
0.0006899708,0.5080394190871369,1.0,0.673774720550301,0.563481562446068
0.00069018186,0.5081053041110103,1.0,0.6738326597299855,0.5635464012427363
0.000690224,0.5081712062256809,1.0,0.673890608875129,0.5636112549628862
0.000690575,0.5082371254378,1.0,0.673948567988303,0.5636761236116706
0.00069126085,0.5083030617540218,1.0,0.6740065370720799,0.5637410071942447
0.00069300877,0.5084349857254088,1.0,0.6741225051617344,0.5638708191813943
0.0006944547,0.5085009733939001,1.0,0.674180504172761,0.5639357475962923
0.00069677463,0.5085669781931464,1.0,0.6742385131646876,0.5640006909656246
0.00070026587,0.5086330001298196,1.0,0.6742965321400912,0.564065649294558
0.0007015213,0.5086990392105947,1.0,0.674354561101549,0.5641306225882624
0.00070210046,0.5087650954421503,1.0,0.6744126000516395,0.5641956108519094
0.0007056204,0.5088311688311689,1.0,0.674470648992942,0.5642606140906735
